2022;;;
name_;code_;male_;female_
Niederwaldkirchen;<41323>;954;899
Oberkappel;<41324>;362;340
Oepping;<41325>;820;720
Peilstein im Mühlviertel;<41326>;773;783
Pfarrkirchen im Mühlkreis;<41327>;739;682
Putzleinsdorf;<41328>;785;738
Rohrbach-Berg;<41344>;2550;2691
St. Johann am Wimberg;<41331>;503;503
St. Martin im Mühlkreis;<41332>;1893;1832
St. Oswald bei Haslach;<41333>;260;247
St. Peter am Wimberg;<41334>;868;855
St. Stefan-Afiesl;<41346>;588;535
St. Ulrich im Mühlkreis;<41336>;349;335
St. Veit im Mühlkreis;<41337>;664;647
Sarleinsbach;<41338>;1149;1096
Schwarzenberg am Böhmerwald;<41341>;298;279
Ulrichsberg;<41342>;1431;1434
Bad Leonfelden;<41603>;2110;2187
Haibach im Mühlkreis;<41610>;497;440
Oberneukirchen;<41615>;1604;1537
Ottenschlag im Mühlkreis;<41616>;280;284
Reichenau im Mühlkreis;<41619>;663;672
Reichenthal;<41620>;759;733
Schenkenfelden;<41622>;831;785
Vorderweißenbach;<41628>;1418;1296
Zwettl an der Rodl;<41627>;856;877
Steyr;<40201>;18572;19307
Edlbach;<40901>;324;316
Grünburg;<40902>;1960;1924
Hinterstoder;<40903>;426;473
Inzersdorf im Kremstal;<40904>;979;925
Kirchdorf an der Krems;<40905>;2239;2472
Klaus an der Pyhrnbahn;<40906>;549;515
Kremsmünster;<40907>;3285;3425
Micheldorf in Oberösterreich;<40908>;3012;2948
Molln;<40909>;1848;1788
Nußbach;<40910>;1132;1155
Oberschlierbach;<40911>;255;233
Pettenbach;<40912>;2710;2680
Ried im Traunkreis;<40913>;1460;1443
Rosenau am Hengstpaß;<40914>;331;327
Roßleithen;<40915>;938;936
St. Pankraz;<40916>;179;178
Schlierbach;<40917>;1498;1400
Spital am Pyhrn;<40918>;1141;1104
Steinbach am Ziehberg;<40919>;449;414
Steinbach an der Steyr;<40920>;1014;954
Vorderstoder;<40921>;428;391
Wartberg an der Krems;<40922>;1483;1467
Windischgarsten;<40923>;1143;1254
Adlwang;<41501>;1014;950
Aschach an der Steyr;<41502>;1137;1145
Bad Hall;<41503>;2741;2914
Dietach;<41504>;1676;1652
Gaflenz;<41505>;979;970
Garsten;<41506>;3354;3291
Großraming;<41507>;1350;1302
Laussa;<41508>;621;601
Losenstein;<41509>;830;808
Maria Neustift;<41510>;849;793
Pfarrkirchen bei Bad Hall;<41511>;1159;1170
Reichraming;<41512>;843;840
Rohr im Kremstal;<41513>;725;734
St. Ulrich bei Steyr;<41514>;1537;1561
Schiedlberg;<41515>;665;651
Sierning;<41516>;4638;4813
Ternberg;<41517>;1695;1672
Waldneukirchen;<41518>;1110;1097
Weyer;<41522>;2042;1995
Wolfern;<41521>;1603;1682
Altmünster;<40701>;4787;5070
Bad Goisern am Hallstädtersee;<40702>;3716;3812
Bad Ischl;<40703>;6708;7354
Ebensee am Traunsee;<40704>;3657;3858
Gmunden;<40705>;6226;7025
Gosau;<40706>;893;927
Grünau im Almtal;<40707>;1011;1012
Gschwandt;<40708>;1483;1454
Hallstatt;<40709>;366;359
Kirchham;<40710>;1121;1106
Laakirchen;<40711>;4888;4902
Obertraun;<40712>;365;369
Ohlsdorf;<40713>;2746;2627
Pinsdorf;<40714>;2051;2103
Roitham am Traunfall;<40715>;1044;1039
St. Konrad;<40716>;609;559
St. Wolfgang im Salzkammergut;<40717>;1431;1417
Scharnstein;<40719>;2472;2486
Traunkirchen;<40718>;788;892
Vorchdorf;<40720>;3840;3762
Ampflwang im Hausruckwald;<41701>;1705;1684
Attersee am Attersee;<41702>;773;857
Attnang-Puchheim;<41703>;4544;4563
Atzbach;<41704>;626;619
Aurach am Hongar;<41705>;934;884
Berg im Attergau;<41706>;559;555
Desselbrunn;<41707>;937;960
Fornach;<41708>;495;498
Frankenburg am Hausruck;<41709>;2717;2458
Frankenmarkt;<41710>;1894;1904
Gampern;<41711>;1565;1481
Innerschwand am Mondsee;<41712>;619;616
Lenzing;<41713>;2572;2673
Manning;<41714>;407;392
Mondsee;<41715>;2029;2051
Neukirchen an der Vöckla;<41716>;1318;1315
Niederthalheim;<41717>;568;558
Nußdorf am Attersee;<41718>;567;564
Oberhofen am Irrsee;<41719>;872;826
Oberndorf bei Schwanenstadt;<41720>;699;667
Oberwang;<41721>;886;865
Ottnang am Hausruck;<41722>;1980;1918
Pfaffing;<41723>;770;778
Pilsbach;<41724>;331;323
Pitzenberg;<41725>;287;284
Pöndorf;<41726>;1261;1161
Puchkirchen am Trattberg;<41727>;564;534
Pühret;<41728>;319;321
Redleiten;<41729>;264;269
Redlham;<41730>;843;792
Regau;<41731>;3498;3338
Rüstorf;<41732>;1117;1167
Rutzenham;<41733>;144;147
St. Georgen im Attergau;<41734>;2255;2221
St. Lorenz;<41735>;1248;1277
Schlatt;<41736>;707;723
Schörfling am Attersee;<41737>;1702;1751
Schwanenstadt;<41738>;2243;2365
Seewalchen am Attersee;<41739>;2765;2927
Steinbach am Attersee;<41740>;431;472
Straß im Attergau;<41741>;761;771
Tiefgraben;<41742>;2044;2001
Timelkam;<41743>;2966;3005
Ungenach;<41744>;752;734
Unterach am Attersee;<41745>;761;780
Vöcklabruck;<41746>;6001;6517
Vöcklamarkt;<41747>;2572;2574
Weißenkirchen im Attergau;<41748>;490;478
Weyregg am Attersee;<41749>;768;794
Wolfsegg am Hausruck;<41750>;1001;1000
Zell am Moos;<41751>;840;812
Zell am Pettenfirst;<41752>;632;589
Göriach;<50501>;178;167
Lessach;<50502>;284;257
Mariapfarr;<50503>;1190;1259
Mauterndorf;<50504>;765;839
Muhr;<50505>;250;226
Ramingstein;<50506>;545;490
St. Andrä im Lungau;<50507>;386;376
St. Margarethen im Lungau;<50508>;358;352
St. Michael im Lungau;<50509>;1715;1773
Tamsweg;<50510>;2744;2921
Thomatal;<50511>;188;160
Tweng;<50512>;127;133
Unternberg;<50513>;508;494
Weißpriach;<50514>;153;153
Zederhaus;<50515>;595;573
Altenmarkt im Pongau;<50401>;2254;2333
Bad Gastein;<50403>;1890;2004
Bad Hofgastein;<50402>;3227;3500
Bischofshofen;<50404>;5096;5379
Dorfgastein;<50405>;829;840
Eben im Pongau;<50406>;1322;1281
Filzmoos;<50407>;739;755
Flachau;<50408>;1530;1469
Forstau;<50409>;272;278
Goldegg;<50410>;1283;1335
Großarl;<50411>;1958;1826
Hüttau;<50412>;747;712
Hüttschlag;<50413>;452;454
Kleinarl;<50414>;404;409
Mühlbach am Hochkönig;<50415>;696;730
Pfarrwerfen;<50416>;1275;1266
Radstadt;<50417>;2408;2473
St. Johann im Pongau;<50418>;5582;5820
St. Martin am Tennengebirge;<50419>;877;877
St. Veit im Pongau;<50420>;1910;1986
Schwarzach im Pongau;<50421>;1671;1822
Untertauern;<50422>;215;236
Wagrain;<50423>;1557;1568
Werfen;<50424>;1552;1529
Werfenweng;<50425>;552;526
Bramberg am Wildkogel;<50601>;1987;2013
Bruck an der Großglocknerstraße;<50602>;2443;2452
Dienten am Hochkönig;<50603>;368;355
Fusch an der Großglocknerstraße;<50604>;357;397
Hollersbach im Pinzgau;<50605>;624;602
Kaprun;<50606>;1510;1598
Krimml;<50607>;419;418
Lend;<50608>;646;634
Leogang;<50609>;1714;1714
Lofer;<50610>;1027;1075
Maishofen;<50611>;1760;1860
Maria Alm am Steinernen Meer;<50612>;1093;1138
Mittersill;<50613>;2816;2894
Neukirchen am Großvenediger;<50614>;1303;1283
Niedernsill;<50615>;1357;1406
Piesendorf;<50616>;1928;1915
Rauris;<50617>;1502;1563
Saalbach-Hinterglemm;<50618>;1410;1427
Saalfelden am Steinernen Meer;<50619>;8294;8667
St. Martin bei Lofer;<50620>;574;618
Stuhlfelden;<50621>;798;751
Taxenbach;<50622>;1371;1334
Unken;<50623>;950;1019
Uttendorf;<50624>;1485;1526
Viehhofen;<50625>;297;292
Wald im Pinzgau;<50626>;583;550
Weißbach bei Lofer;<50627>;212;189
Zell am See;<50628>;4918;5210
Salzburg;<50101>;74505;80826
Abtenau;<50201>;2939;2966
Adnet;<50202>;1829;1852
Annaberg-Lungötz;<50203>;1123;1097
Bad Vigaun;<50213>;1050;1077
Golling an der Salzach;<50204>;2135;2228
Hallein;<50205>;10392;10960
Krispl;<50206>;461;415
Kuchl;<50207>;3651;3819
Oberalm;<50208>;2112;2292
Puch bei Hallein;<50209>;2369;2371
Rußbach am Paß Gschütt;<50210>;377;401
St. Koloman;<50211>;879;896
Scheffau am Tennengebirge;<50212>;704;676
Anif;<50301>;2060;2280
Anthering;<50302>;1862;1863
Bergheim;<50303>;2926;2780
Berndorf bei Salzburg;<50304>;866;873
Bürmoos;<50305>;2444;2519
Dorfbeuern;<50306>;793;802
Ebenau;<50307>;728;707
Elixhausen;<50308>;1533;1543
Elsbethen;<50309>;2643;2843
Eugendorf;<50310>;3511;3642
Faistenau;<50311>;1545;1545
Fuschl am See;<50312>;776;844
Göming;<50313>;383;388
Grödig;<50314>;3539;3893
Großgmain;<50315>;1263;1365
Hallwang;<50316>;2087;2134
Henndorf am Wallersee;<50317>;2455;2541
Hintersee;<50318>;231;237
Hof bei Salzburg;<50319>;1790;1780
Koppl;<50321>;1860;1801
Köstendorf;<50320>;1357;1310
Lamprechtshausen;<50322>;2037;2028
Mattsee;<50323>;1665;1801
Neumarkt am Wallersee;<50324>;3279;3313
Nußdorf am Haunsberg;<50325>;1218;1232
Oberndorf bei Salzburg;<50326>;2872;3055
Obertrum am See;<50327>;2511;2468
Plainfeld;<50328>;659;612
St. Georgen bei Salzburg;<50329>;1549;1506
St. Gilgen;<50330>;2008;2057
Schleedorf;<50331>;592;545
Seeham;<50332>;969;1005
Seekirchen am Wallersee;<50339>;5418;5671
Straßwalchen;<50335>;3966;3918
Strobl;<50336>;1814;1864
Thalgau;<50337>;3001;2990
Wals-Siezenheim;<50338>;6631;7097
Bach;<70801>;309;335
Berwang;<70802>;287;300
Biberwier;<70803>;308;332
Bichlbach;<70804>;380;385
Breitenwang;<70805>;750;721
Ehenbichl;<70806>;397;449
Ehrwald;<70807>;1260;1360
Elbigenalp;<70808>;445;461
Elmen;<70809>;185;209
Forchach;<70810>;133;125
Gramais;<70812>;18;23
Grän;<70811>;315;294
Häselgehr;<70813>;356;317
Heiterwang;<70814>;273;260
Hinterhornbach;<70815>;52;42
Höfen;<70816>;622;635
Holzgau;<70817>;180;193
Jungholz;<70818>;150;144
Kaisers;<70819>;40;37
Lechaschau;<70820>;1006;1065
Lermoos;<70821>;575;562
Musau;<70822>;189;196
Namlos;<70823>;40;23
Nesselwängle;<70824>;239;223
Pfafflar;<70825>;54;40
Pflach;<70826>;803;789
Pinswang;<70827>;207;210
Reutte;<70828>;3442;3538
Schattwald;<70829>;209;246
Stanzach;<70830>;252;254
Steeg;<70831>;337;328
Tannheim;<70832>;570;572
Vils;<70833>;749;742
Vorderhornbach;<70834>;141;134
Wängle;<70835>;474;481
Weißenbach am Lech;<70836>;631;634
Zöblen;<70837>;134;113
Innsbruck;<70101>;64307;66278
Absam;<70301>;3562;3768
Aldrans;<70302>;1408;1406
Ampass;<70303>;924;904
Axams;<70304>;3036;3157
Baumkirchen;<70305>;671;633
Birgitz;<70306>;728;758
Ellbögen;<70307>;576;567
Flaurling;<70308>;625;694
Fritzens;<70309>;1069;1104
Fulpmes;<70310>;2231;2243
Gnadenwald;<70311>;423;419
Götzens;<70312>;2009;2110
Gries am Brenner;<70313>;683;646
Gries im Sellrain;<70314>;310;306
Grinzens;<70315>;729;729
Gschnitz;<70317>;217;230
Hall in Tirol;<70354>;6946;7376
Hatting;<70318>;739;764
Inzing;<70319>;1982;2012
Kematen in Tirol;<70320>;1471;1530
Kolsass;<70322>;828;836
Kolsassberg;<70323>;410;423
Lans;<70325>;565;564
Leutasch;<70326>;1236;1236
Matrei am Brenner;<70370>;1784;1792
Mieders;<70328>;991;985
Mils;<70329>;2302;2323
Mutters;<70331>;1085;1163
Natters;<70332>;1047;1065
Navis;<70333>;1044;1017
Neustift im Stubaital;<70334>;2419;2463
Oberhofen im Inntal;<70335>;957;927
Obernberg am Brenner;<70336>;214;177
Oberperfuss;<70337>;1562;1534
Patsch;<70338>;566;549
Pettnau;<70339>;537;545
Pfaffenhofen;<70340>;625;614
Polling in Tirol;<70342>;655;645
Ranggen;<70343>;551;564
Reith bei Seefeld;<70344>;746;708
Rinn;<70345>;971;969
Rum;<70346>;4480;4857
St. Sigmund im Sellrain;<70347>;90;96
Scharnitz;<70348>;714;675
Schmirn;<70349>;463;424
Schönberg im Stubaital;<70350>;556;536
Seefeld in Tirol;<70351>;1727;1789
Sellrain;<70352>;674;676
Sistrans;<70353>;1099;1178
Steinach am Brenner;<70355>;1841;1844
Telfes im Stubai;<70356>;827;789
Telfs;<70357>;7987;8146
Thaur;<70358>;2049;2129
Trins;<70359>;651;685
Tulfes;<70360>;843;846
Unterperfuss;<70361>;107;134
Vals;<70362>;275;250
Volders;<70365>;2286;2261
Völs;<70364>;3414;3624
Wattenberg;<70366>;399;375
Wattens;<70367>;3901;4202
Wildermieming;<70368>;468;520
Zirl;<70369>;3995;4147
Abfaltersbach;<70701>;315;326
Ainet;<70702>;472;459
Amlach;<70703>;249;252
Anras;<70704>;603;619
Assling;<70705>;903;853
Außervillgraten;<70706>;381;358
Dölsach;<70707>;1151;1160
Gaimberg;<70708>;444;436
Heinfels;<70735>;506;497
Hopfgarten in Defereggen;<70709>;357;323
Innervillgraten;<70710>;468;443
Iselsberg-Stronach;<70711>;309;297
Kals am Großglockner;<70712>;558;563
Kartitsch;<70713>;387;366
Lavant;<70714>;181;163
Leisach;<70715>;352;355
Lienz;<70716>;5543;6328
Matrei in Osttirol;<70717>;2321;2305
Nikolsdorf;<70718>;452;438
Nußdorf-Debant;<70719>;1668;1754
Oberlienz;<70720>;751;719
Obertilliach;<70721>;342;324
Prägraten am Großvenediger;<70723>;588;560
St. Jakob in Defereggen;<70724>;416;407
St. Johann im Walde;<70725>;155;151
St. Veit in Defereggen;<70726>;325;307
Schlaiten;<70727>;229;222
Sillian;<70728>;1010;1035
Strassen;<70729>;399;394
Thurn;<70731>;314;317
Tristach;<70732>;751;761
Untertilliach;<70733>;111;109
Virgen;<70734>;1151;1055
Arzl im Pitztal;<70201>;1574;1584
Haiming;<70202>;2402;2423
Imst;<70203>;5371;5548
Imsterberg;<70204>;405;416
Jerzens;<70205>;474;445
Karres;<70206>;295;335
Karrösten;<70207>;356;346
Längenfeld;<70208>;2380;2431
Mieming;<70209>;1914;2027
Mils bei Imst;<70210>;324;301
Mötz;<70211>;680;662
Nassereith;<70212>;1115;1083
Obsteig;<70213>;693;707
Oetz;<70214>;1165;1181
Rietz;<70215>;1224;1265
Roppen;<70216>;937;953
St. Leonhard im Pitztal;<70217>;735;687
Sautens;<70218>;818;814
Silz;<70219>;1290;1290
Sölden;<70220>;1517;1513
Stams;<70221>;773;775
Tarrenz;<70222>;1389;1396
Umhausen;<70223>;1727;1676
Wenns;<70224>;1068;1055
Faggen;<70601>;183;202
Fendels;<70602>;135;144
Fiss;<70603>;542;511
Fließ;<70604>;1576;1529
Flirsch;<70605>;498;509
Galtür;<70606>;380;391
Grins;<70607>;682;693
Ischgl;<70608>;780;798
Kappl;<70609>;1273;1266
Kaunerberg;<70610>;246;211
Kaunertal;<70611>;315;303
Kauns;<70612>;264;254
Ladis;<70613>;273;259
Landeck;<70614>;3709;3931
Nauders;<70615>;774;792
Pettneu am Arlberg;<70616>;724;725
Pfunds;<70617>;1250;1317
Pians;<70618>;393;393
Prutz;<70619>;881;955
Ried im Oberinntal;<70620>;619;629
St. Anton am Arlberg;<70621>;1187;1172
Schönwies;<70622>;841;891
See;<70623>;638;621
Serfaus;<70624>;575;579
Spiss;<70625>;50;50
Stanz bei Landeck;<70626>;304;269
Strengen;<70627>;623;619
Tobadill;<70628>;257;248
Tösens;<70629>;356;399
Zams;<70630>;1696;1814
Aurach bei Kitzbühel;<70401>;557;583
Brixen im Thale;<70402>;1278;1360
Fieberbrunn;<70403>;2306;2219
Going am Wilden Kaiser;<70404>;962;988
Hochfilzen;<70405>;637;639
Hopfgarten im Brixental;<70406>;2792;2882
Itter;<70407>;604;590
Jochberg;<70408>;730;803
Kirchberg in Tirol;<70409>;2610;2751
Kirchdorf in Tirol;<70410>;2058;2051
Kitzbühel;<70411>;3859;4353
Kössen;<70412>;2178;2277
Oberndorf in Tirol;<70413>;1121;1208
Reith bei Kitzbühel;<70414>;812;913
St. Jakob in Haus;<70415>;413;409
St. Johann in Tirol;<70416>;4669;5081
St. Ulrich am Pillersee;<70417>;937;971
Schwendt;<70418>;464;442
Waidring;<70419>;1037;1037
Westendorf;<70420>;1811;1882
Alpbach;<70501>;1263;1267
Angath;<70502>;506;509
Angerberg;<70528>;969;968
Bad Häring;<70503>;1443;1468
Brandenberg;<70504>;810;741
Breitenbach am Inn;<70505>;1765;1750
Brixlegg;<70506>;1484;1560
Ebbs;<70508>;2862;2910
Ellmau;<70509>;1418;1467
Erl;<70510>;794;775
Kirchbichl;<70511>;2921;3019
Kramsach;<70512>;2434;2549
Kufstein;<70513>;9534;10091
Kundl;<70514>;2382;2479
Langkampfen;<70515>;2101;2102
Mariastein;<70516>;221;243
Münster;<70517>;1749;1763
Niederndorf;<70518>;1372;1464
Niederndorferberg;<70519>;379;351
Radfeld;<70520>;1291;1273
Rattenberg;<70521>;236;198
Reith im Alpbachtal;<70522>;1404;1390
Rettenschöss;<70523>;299;275
Scheffau am Wilden Kaiser;<70524>;776;794
Schwoich;<70525>;1304;1265
Söll;<70526>;1883;1837
Thiersee;<70527>;1585;1537
Walchsee;<70529>;1053;1071
Wildschönau;<70530>;2198;2139
Wörgl;<70531>;7012;7296
Achenkirch;<70901>;1118;1109
Aschau im Zillertal;<70902>;932;945
Brandberg;<70903>;186;183
Bruck am Ziller;<70904>;561;584
Buch bei Jenbach;<70905>;1340;1266
Eben am Achensee;<70907>;1666;1715
Finkenberg;<70908>;719;705
Fügen;<70909>;2069;2214
Fügenberg;<70910>;714;743
Gallzein;<70911>;355;340
Gerlos;<70912>;387;406
Gerlosberg;<70913>;253;232
Hainzenberg;<70914>;377;362
Hart im Zillertal;<70915>;831;810
Hippach;<70916>;728;724
Jenbach;<70917>;3601;3688
Kaltenbach;<70918>;681;643
Mayrhofen;<70920>;1919;2011
Pill;<70921>;612;607
Ramsau im Zillertal;<70922>;848;822
Ried im Zillertal;<70923>;618;650
Rohrberg;<70924>;286;291
Schlitters;<70925>;749;760
Schwaz;<70926>;6758;7125
Schwendau;<70927>;860;902
Stans;<70928>;1102;1106
Steinberg am Rofan;<70929>;151;136
Strass im Zillertal;<70930>;433;424
Stumm;<70931>;928;976
Stummerberg;<70932>;437;418
Terfens;<70933>;1159;1093
Tux;<70934>;965;966
Uderns;<70935>;922;939
Vomp;<70936>;2620;2675
Weer;<70937>;841;862
Weerberg;<70938>;1285;1190
Wiesing;<70939>;1077;1102
Zell am Ziller;<70940>;844;853
Zellberg;<70941>;349;329
Bartholomäberg;<80101>;1199;1158
Blons;<80102>;183;156
Bludenz;<80103>;7519;7437
Bludesch;<80104>;1313;1228
Brand;<80105>;396;374
Bürs;<80106>;1630;1733
Bürserberg;<80107>;288;273
Dalaas;<80108>;828;833
Fontanella;<80109>;245;221
Gaschurn;<80110>;761;702
Innerbraz;<80111>;498;529
Klösterle;<80112>;343;316
Lech;<80113>;775;829
Lorüns;<80114>;161;141
Ludesch;<80115>;1840;1805
Nenzing;<80116>;3181;3044
Nüziders;<80117>;2409;2528
Raggal;<80118>;444;438
St. Anton im Montafon;<80119>;336;354
St. Gallenkirch;<80120>;1105;1101
St. Gerold;<80121>;202;196
Schruns;<80122>;1962;2014
Silbertal;<80123>;446;403
Sonntag;<80124>;330;305
Stallehr;<80125>;140;133
Thüringen;<80126>;1142;1133
Thüringerberg;<80127>;359;358
Tschagguns;<80128>;1065;1092
Vandans;<80129>;1368;1376
Andelsbuch;<80202>;1327;1327
Au;<80203>;898;904
Bezau;<80204>;1002;1028
Bizau;<80206>;549;578
Damüls;<80209>;168;164
Egg;<80211>;1810;1826
Hittisau;<80216>;1028;1038
Krumbach;<80221>;563;520
Langenegg;<80223>;569;596
Lingenau;<80225>;795;762
Mellau;<80227>;659;599
Mittelberg;<80228>;2538;2585
Reuthe;<80230>;356;344
Schnepfau;<80232>;246;231
Schoppernau;<80233>;469;468
Schröcken;<80234>;112;98
Schwarzenberg;<80236>;934;907
Sibratsgfäll;<80237>;229;216
Warth;<80239>;92;80
Alberschwende;<80201>;1650;1558
Bildstein;<80205>;412;394
Bregenz;<80207>;14308;14998
Buch;<80208>;294;297
Doren;<80210>;533;512
Eichenberg;<80212>;208;205
Fußach;<80213>;2018;1910
Gaißau;<80214>;927;968
Hard;<80215>;6806;6987
Höchst;<80217>;4135;4109
Hohenweiler;<80219>;655;697
Hörbranz;<80218>;3247;3383
Kennelbach;<80220>;879;961
Langen bei Bregenz;<80222>;772;757
Lauterach;<80224>;5185;5168
Lochau;<80226>;3051;3369
Möggers;<80229>;285;271
Riefensberg;<80231>;557;505
Schwarzach;<80235>;1935;1999
Sulzberg;<80238>;942;913
Wolfurt;<80240>;4384;4344
Dornbirn;<80301>;25121;25239
Hohenems;<80302>;8408;8538
Lustenau;<80303>;11646;11933
Altach;<80401>;3407;3525
Düns;<80402>;210;217
Dünserberg;<80403>;77;64
Feldkirch;<80404>;17315;17683
Frastanz;<80405>;3306;3289
Fraxern;<80406>;366;362
Göfis;<80407>;1662;1671
Götzis;<80408>;5970;5952
Klaus;<80409>;1556;1509
Koblach;<80410>;2384;2447
Laterns;<80411>;343;343
Mäder;<80412>;2092;2051
Meiningen;<80413>;1193;1181
Rankweil;<80414>;5865;6161
Röns;<80415>;184;190
Röthis;<80416>;1087;1073
Satteins;<80417>;1342;1375
Schlins;<80418>;1259;1241
Schnifis;<80419>;422;387
Sulz;<80420>;1278;1331
Übersaxen;<80421>;322;298
Viktorsberg;<80422>;207;215
Weiler;<80423>;1114;1127
Zwischenwasser;<80424>;1751;1604
Nicht klassifizierbar;<0>;0;0
