2020;;;
name_;code_;male_;female_
Wien 4.,Wieden;<90401>;16074;17138
Wien 5.,Margareten;<90501>;27196;27927
Wien 6.,Mariahilf;<90601>;15467;16184
Wien 7.,Neubau;<90701>;15453;16508
Wien 8.,Josefstadt;<90801>;12474;12547
Wien 9.,Alsergrund;<90901>;20025;21859
Wien 10.,Favoriten;<91001>;103558;103635
Wien 11.,Simmering;<91101>;51348;53086
Wien 12.,Meidling;<91201>;47836;49242
Wien 13.,Hietzing;<91301>;25241;28799
Wien 14.,Penzing;<91401>;45467;48167
Wien 15.,Rudolfsheim-Fünfhaus;<91501>;38882;37931
Wien 16.,Ottakring;<91601>;51334;51783
Wien 17.,Hernals;<91701>;27998;29029
Wien 18.,Währing;<91801>;24078;27419
Wien 19.,Döbling;<91901>;34619;39282
Wien 20.,Brigittenau;<92001>;42860;43508
Wien 21.,Floridsdorf;<92101>;81456;86512
Wien 22.,Donaustadt;<92201>;93829;101401
Wien 23.,Liesing;<92301>;52632;57832
Klagenfurt am Wörther See;<20101>;48010;53290
Villach;<20201>;30230;32652
Ebenthal in Kärnten;<20402>;3973;4092
Feistritz im Rosental;<20403>;1216;1258
Ferlach;<20405>;3518;3605
Grafenstein;<20409>;1430;1539
Keutschach am See;<20412>;1191;1249
Köttmannsdorf;<20414>;1557;1522
Krumpendorf am Wörthersee;<20415>;1643;1810
Ludmannsdorf;<20416>;907;877
Magdalensberg;<20442>;1742;1787
Maria Rain;<20417>;1281;1280
Maria Saal;<20418>;1883;1981
Maria Wörth;<20419>;738;870
Moosburg;<20421>;2196;2282
Poggersdorf;<20425>;1592;1607
Pörtschach am Wörther See;<20424>;1394;1491
St. Margareten im Rosental;<20428>;540;544
Schiefling am See;<20432>;1320;1310
Techelsberg am Wörther See;<20435>;1091;1087
Zell;<20441>;316;295
Afritz am See;<20701>;669;735
Arnoldstein;<20702>;3442;3596
Arriach;<20703>;669;664
Bad Bleiberg;<20705>;1075;1104
Feistritz an der Gail;<20707>;305;314
Feld am See;<20708>;544;539
Ferndorf;<20710>;1050;1038
Finkenstein am Faaker See;<20711>;4471;4588
Fresach;<20712>;607;609
Hohenthurn;<20713>;408;464
Nötsch im Gailtal;<20719>;1128;1143
Paternion;<20720>;2774;3025
Rosegg;<20721>;907;915
St. Jakob im Rosental;<20722>;2109;2183
Stockenboi;<20723>;811;800
Treffen am Ossiacher See;<20724>;2161;2301
Velden am Wörther See;<20725>;4336;4689
Weißenstein;<20726>;1458;1461
Wernberg;<20727>;2715;2811
Dellach;<20302>;611;601
Gitschtal;<20320>;605;636
Hermagor-Pressegger See;<20305>;3374;3512
Kirchbach;<20306>;1263;1239
Kötschach-Mauthen;<20307>;1639;1707
Lesachtal;<20321>;662;626
St. Stefan im Gailtal;<20316>;767;812
Bad Kleinkirchheim;<20601>;831;880
Baldramsdorf;<20602>;903;959
Berg im Drautal;<20603>;638;630
Dellach im Drautal;<20604>;797;793
Flattach;<20607>;580;608
Gmünd in Kärnten;<20608>;1241;1309
Greifenburg;<20609>;871;862
Großkirchheim;<20605>;650;660
Heiligenblut am Großglockner;<20610>;503;494
Irschen;<20611>;1006;960
Kleblach-Lind;<20613>;593;577
Krems in Kärnten;<20642>;862;799
Lendorf;<20616>;863;840
Lurnfeld;<20643>;1293;1386
Mallnitz;<20618>;367;395
Malta;<20619>;946;990
Millstatt am See;<20620>;1668;1768
Mörtschach;<20622>;430;394
Mühldorf;<20624>;468;539
Oberdrauburg;<20625>;580;608
Obervellach;<20627>;1084;1087
Radenthein;<20630>;2800;2982
Rangersdorf;<20631>;838;867
Reißeck;<20644>;1063;1038
Rennweg am Katschberg;<20632>;867;873
Sachsenburg;<20633>;646;676
Seeboden am Millstätter See;<20634>;3126;3380
Spittal an der Drau;<20635>;7193;8107
Stall;<20636>;796;728
Steinfeld;<20637>;1023;1016
Trebesing;<20638>;620;542
Weißensee;<20639>;367;394
Winklern;<20640>;602;612
Albeck;<21001>;474;509
Feldkirchen in Kärnten;<21002>;6982;7288
Glanegg;<21003>;913;883
Gnesau;<21004>;529;497
Himmelberg;<21005>;1154;1119
Ossiach;<21006>;430;414
Reichenau;<21007>;914;851
St. Urban;<21008>;791;736
Steindorf am Ossiacher See;<21009>;1870;1938
Steuerberg;<21010>;810;800
Althofen;<20501>;2302;2413
Brückl;<20502>;1359;1380
Deutsch-Griffen;<20503>;472;425
Eberstein;<20504>;612;617
Frauenstein;<20534>;1755;1799
Friesach;<20505>;2371;2577
Glödnitz;<20506>;426;383
Gurk;<20508>;604;598
Guttaring;<20509>;755;730
Hüttenberg;<20511>;688;678
Kappel am Krappfeld;<20512>;963;976
Klein St. Paul;<20513>;870;848
Liebenfels;<20515>;1661;1657
Metnitz;<20518>;990;963
Micheldorf;<20519>;490;510
Mölbling;<20520>;660;649
St. Georgen am Längsee;<20523>;1773;1803
St. Veit an der Glan;<20527>;5780;6606
Straßburg;<20530>;974;1037
Weitensfeld im Gurktal;<20531>;1022;1010
Bleiburg;<20801>;2040;2018
Diex;<20802>;420;367
Eberndorf;<20803>;2926;2944
Eisenkappel-Vellach;<20804>;1129;1143
Feistritz ob Bleiburg;<20805>;1104;1096
Gallizien;<20806>;862;889
Globasnitz;<20807>;808;790
Griffen;<20808>;1715;1713
Neuhaus;<20810>;488;531
Ruden;<20812>;754;772
St. Kanzian am Klopeiner See;<20813>;2182;2298
Sittersdorf;<20815>;974;1000
Völkermarkt;<20817>;5346;5553
Bad St. Leonhard im Lavanttal;<20901>;2173;2155
Frantschach-St. Gertraud;<20905>;1266;1290
Lavamünd;<20909>;1473;1397
Preitenegg;<20911>;469;461
Reichenfels;<20912>;904;888
St. Andrä;<20913>;4916;4957
St. Georgen im Lavanttal;<20914>;982;978
St. Paul im Lavanttal;<20918>;1628;1645
Wolfsberg;<20923>;12292;12733
Graz;<60101>;143755;147317
Deutschfeistritz;<60659>;2153;2256
Dobl-Zwaring;<60660>;1782;1762
Eggersdorf bei Graz;<60661>;3442;3366
Feldkirchen bei Graz;<60608>;3359;3344
Fernitz-Mellach;<60662>;2387;2483
Frohnleiten;<60663>;3182;3360
Gössendorf;<60611>;2059;2058
Gratkorn;<60613>;3956;4096
Gratwein-Straßengel;<60664>;6351;6495
Hart bei Graz;<60617>;2588;2654
Haselsdorf-Tobelbad;<60618>;761;765
Hausmannstätten;<60619>;1717;1758
Hitzendorf;<60665>;3577;3643
Kainbach bei Graz;<60623>;1447;1355
Kalsdorf bei Graz;<60624>;3783;3789
Kumberg;<60626>;1886;1954
Laßnitzhöhe;<60628>;1341;1415
Lieboch;<60629>;2526;2699
Nestelbach bei Graz;<60666>;1285;1355
Peggau;<60632>;1142;1193
Raaba-Grambach;<60667>;2289;2387
Sankt Bartholomä;<60639>;710;732
Sankt Marein bei Graz;<60668>;1853;1894
Sankt Oswald bei Plankenwarth;<60641>;621;647
Sankt Radegund bei Graz;<60642>;1051;1093
Seiersberg-Pirka;<60669>;5630;5778
Semriach;<60645>;1648;1643
Stattegg;<60646>;1423;1512
Stiwoll;<60647>;343;363
Thal;<60648>;1126;1162
Übelbach;<60651>;1026;996
Unterpremstätten-Zettling;<60670>;3165;3174
Vasoldsberg;<60653>;2289;2309
Weinitzen;<60654>;1329;1341
Werndorf;<60655>;1169;1214
Wundschuh;<60656>;808;821
Admont;<61253>;2405;2569
Aich;<61254>;644;653
Aigen im Ennstal;<61203>;1337;1345
Altaussee;<61204>;919;953
Altenmarkt bei Sankt Gallen;<61205>;389;421
Ardning;<61206>;595;617
Bad Aussee;<61207>;2289;2541
Bad Mitterndorf;<61255>;2460;2460
Gaishorn am See;<61256>;634;666
Gröbming;<61213>;1482;1603
Grundlsee;<61215>;559;620
Haus;<61217>;1198;1223
Irdning-Donnersbachtal;<61257>;1978;2144
Landl;<61258>;1334;1351
Lassing;<61222>;841;876
Liezen;<61259>;3983;4283
Michaelerberg-Pruggern;<61260>;586;571
Mitterberg-Sankt Martin;<61261>;985;944
Öblarn;<61262>;1015;1020
Ramsau am Dachstein;<61236>;1369;1429
Rottenmann;<61263>;2568;2592
Sankt Gallen;<61264>;892;906
Schladming;<61265>;3193;3407
Selzthal;<61243>;794;736
Sölk;<61266>;768;730
Stainach-Pürgg;<61267>;1328;1492
Trieben;<61247>;1641;1723
Wildalpen;<61251>;227;224
Wörschach;<61252>;556;584
Eisenerz;<61101>;1789;2017
Kalwang;<61105>;458;519
Kammern im Liesingtal;<61106>;781;807
Kraubath an der Mur;<61107>;650;670
Leoben;<61108>;12311;12160
Mautern in Steiermark;<61109>;845;905
Niklasdorf;<61110>;1150;1232
Proleb;<61111>;756;809
Radmer;<61112>;259;262
Sankt Michael in Obersteiermark;<61113>;1497;1548
Sankt Peter-Freienstein;<61114>;1163;1191
Sankt Stefan ob Leoben;<61115>;935;975
Traboch;<61116>;679;706
Trofaiach;<61120>;5380;5739
Vordernberg;<61118>;513;451
Wald am Schoberpaß;<61119>;275;268
Aflenz ;<62138>;1195;1245
Breitenau am Hochlantsch;<62105>;834;812
Bruck an der Mur;<62139>;7617;8170
Kapfenberg;<62140>;11081;11528
Kindberg;<62141>;4043;4107
Krieglach;<62115>;2612;2744
Langenwang;<62116>;1930;1972
Mariazell;<62142>;1743;1926
Mürzzuschlag;<62143>;4030;4317
Neuberg an der Mürz;<62144>;1213;1167
Pernegg an der Mur;<62125>;1181;1183
Sankt Barbara im Mürztal;<62145>;3220;3369
Sankt Lorenzen im Mürztal;<62128>;1836;1867
Sankt Marein im Mürztal;<62146>;1326;1440
Spital am Semmering;<62131>;709;726
Stanz im Mürztal;<62132>;949;906
Thörl;<62147>;1142;1111
Tragöß-Sankt Katharein;<62148>;912;930
Turnau;<62135>;783;821
Albersdorf-Prebuch;<61701>;1110;1096
Anger;<61756>;2001;1994
Birkfeld;<61757>;2469;2489
Fischbach;<61708>;774;750
Fladnitz an der Teichalm;<61758>;905;885
Floing;<61710>;592;612
Gasen;<61711>;449;442
Gersdorf an der Feistritz;<61759>;863;836
Gleisdorf;<61760>;5278;5648
Gutenberg;<61761>;821;802
Hofstätten an der Raab;<61719>;1145;1165
Ilztal;<61762>;1093;1087
Ludersdorf-Wilfersdorf;<61727>;1243;1220
Markt Hartmannsdorf;<61716>;1464;1482
Miesenbach bei Birkfeld;<61728>;351;327
Mitterdorf an der Raab;<61729>;1050;1051
Mortantsch;<61730>;1090;1094
Naas;<61731>;677;674
Passail;<61763>;2235;2179
Pischelsdorf am Kulm;<61764>;1822;1857
Puch bei Weiz;<61740>;1040;1002
Ratten;<61741>;549;554
Rettenegg;<61743>;371;341
St. Kathrein am Hauenstein;<61744>;325;308
Sankt Kathrein am Offenegg;<61745>;565;508
St. Margarethen an der Raab;<61746>;2088;2022
Sankt Ruprecht an der Raab;<61765>;2689;2730
Sinabelkirchen;<61748>;2164;2115
Strallegg;<61750>;973;944
Thannhausen;<61751>;1218;1229
Weiz;<61766>;5711;6086
Bad Blumau;<62202>;816;799
Bad Waltersdorf;<62264>;1932;1902
Buch-St. Magdalena;<62205>;1104;1041
Burgau;<62206>;511;530
Dechantskirchen;<62265>;1006;1005
Ebersdorf;<62209>;650;656
Feistritztal;<62266>;1208;1191
Friedberg;<62211>;1307;1334
Fürstenfeld;<62267>;4114;4525
Grafendorf bei Hartberg;<62268>;1606;1555
Greinbach;<62214>;914;906
Großsteinbach;<62216>;645;624
Großwilfersdorf;<62269>;1026;1053
Hartberg;<62219>;3159;3636
Hartberg Umgebung;<62220>;1128;1051
Hartl;<62270>;1054;1052
Ilz;<62271>;1876;1903
Kaindorf;<62272>;1486;1508
Lafnitz;<62226>;749;704
Bad Loipersdorf;<62273>;940;903
Neudau;<62274>;742;748
Ottendorf an der Rittschein;<62232>;768;787
Pinggau;<62233>;1598;1540
Pöllau;<62275>;2939;2991
Pöllauberg;<62235>;1028;1012
Rohr bei Hartberg;<62276>;729;714
Rohrbach an der Lafnitz;<62277>;1307;1332
Sankt Jakob im Walde;<62242>;540;503
Sankt Johann in der Haide;<62244>;1072;1122
Sankt Lorenzen am Wechsel;<62245>;734;720
Schäffern;<62247>;694;655
Söchau;<62252>;699;764
Stubenberg;<62256>;1075;1123
Vorau;<62278>;2336;2365
Waldbach-Mönichwald;<62279>;742;731
Wenigzell;<62262>;717;670
Bad Gleichenberg;<62375>;2525;2683
Bad Radkersburg;<62376>;1509;1669
Deutsch Goritz;<62377>;907;898
Edelsbach bei Feldbach;<62311>;667;683
Eichkögl;<62314>;678;659
Fehring;<62378>;3565;3611
Feldbach;<62379>;6544;6906
Gnas;<62380>;3013;2972
Halbenrain;<62326>;859;872
Jagerberg;<62330>;827;811
Kapfenstein;<62332>;772;786
Kirchbach in der Steiermark;<62381>;1639;1609
Kirchberg an der Raab;<62382>;2279;2288
Klöch;<62335>;596;572
Mettersdorf am Saßbach;<62343>;658;624
Mureck;<62383>;1761;1760
Paldau;<62384>;1568;1593
Pirching am Traubenberg;<62385>;1242;1287
Riegersburg;<62386>;2508;2434
Sankt Anna am Aigen;<62387>;1180;1186
Sankt Peter am Ottersbach;<62388>;1478;1478
Sankt Stefan im Rosental;<62389>;1977;1921
Straden;<62390>;1761;1749
Tieschen;<62368>;622;600
Unterlamm;<62372>;625;625
Bad Schwanberg;<60349>;2254;2305
Deutschlandsberg;<60344>;5633;6030
Eibiswald;<60345>;3210;3181
Frauental an der Laßnitz;<60305>;1435;1495
Groß Sankt Florian;<60346>;2081;2049
Lannach;<60318>;1775;1762
Pölfing-Brunn;<60323>;794;833
Preding;<60324>;891;891
Sankt Josef (Weststeiermark);<60326>;800;819
Sankt Martin im Sulmtal;<60347>;1557;1548
Sankt Peter im Sulmtal;<60329>;631;625
Sankt Stefan ob Stainz;<60348>;1797;1782
Stainz;<60350>;4267;4482
Wettmannstätten;<60341>;818;803
Wies;<60351>;2154;2165
Allerheiligen bei Wildon;<61001>;730;798
Arnfels;<61002>;487;497
Ehrenhausen an der Weinstraße;<61049>;1230;1280
Empersdorf;<61007>;746;661
Gabersdorf;<61008>;609;628
Gamlitz;<61050>;1603;1598
Gleinstätten;<61051>;1354;1420
Gralla;<61012>;1290;1262
Großklein;<61013>;1134;1122
Heiligenkreuz am Waasen;<61052>;1402;1423
Heimschuh;<61016>;971;994
Hengsberg;<61017>;749;738
Kitzeck im Sausal;<61019>;616;613
Lang;<61020>;680;664
Lebring-Sankt Margarethen;<61021>;1099;1111
Leibnitz;<61053>;5970;6467
Leutschach an der Weinstraße;<61054>;1821;1843
Oberhaag;<61024>;1058;1010
Ragnitz;<61027>;769;735
Sankt Andrä-Höch;<61030>;890;837
Sankt Georgen an der Stiefing;<61055>;768;783
Sankt Johann im Saggautal;<61032>;1007;991
Sankt Nikolai im Sausal;<61033>;1150;1131
Sankt Veit in der Südsteiermark;<61060>;2209;2115
Schwarzautal;<61057>;1140;1140
Straß in Steiermark;<61061>;3208;3141
Tillmitsch;<61043>;1713;1662
Wagna;<61045>;2951;3245
Wildon;<61059>;2665;2828
Bärnbach;<61626>;2761;2897
Edelschrott;<61627>;877;838
Geistthal-Södingberg;<61628>;767;729
Hirschegg-Pack;<61629>;520;493
Kainach bei Voitsberg;<61630>;809;803
Köflach;<61631>;4636;5090
Krottendorf-Gaisfeld;<61611>;1257;1194
Ligist;<61612>;1573;1649
Maria Lankowitz;<61632>;1330;1441
Mooskirchen;<61615>;1071;1136
Rosental an der Kainach;<61618>;849;830
Sankt Martin am Wöllmißberg;<61621>;410;408
Söding-Sankt Johann;<61633>;2014;2091
Stallhofen;<61624>;1552;1600
Voitsberg;<61625>;4521;4898
Krakau;<61437>;725;665
Mühlen;<61410>;451;432
Murau;<61438>;1619;1880
Neumarkt in der Steiermark;<61439>;2409;2482
Niederwölz;<61413>;280;304
Oberwölz ;<61440>;1469;1465
Ranten;<61441>;587;568
Sankt Georgen am Kreischberg;<61442>;860;881
Sankt Lambrecht;<61443>;875;912
St. Peter am Kammersberg;<61425>;1016;1029
Scheifling;<61444>;1041;1097
Schöder;<61428>;466;463
Stadl-Predlitz;<61445>;841;838
Teufenbach-Katsch;<61446>;936;952
Fohnsdorf;<62007>;3677;3980
Gaal;<62008>;677;674
Großlobming;<62039>;908;931
Hohentauern;<62010>;190;198
Judenburg;<62040>;4747;5106
Knittelfeld;<62041>;6221;6376
Kobenz;<62014>;928;979
Obdach;<62042>;1899;1861
Pöls-Oberkurzheim;<62043>;1482;1479
Pölstal;<62044>;1278;1317
Pusterwald;<62021>;233;203
Sankt Georgen ob Judenburg;<62026>;416;415
Sankt Marein-Feistritz;<62045>;1016;1020
Sankt Margarethen bei Knittelfeld;<62046>;1346;1341
Sankt Peter ob Judenburg;<62032>;540;538
Seckau;<62034>;656;645
Spielberg;<62047>;2649;2704
Unzmarkt-Frauenburg;<62036>;643;659
Weißkirchen in Steiermark;<62048>;2371;2405
Zeltweg;<62038>;3496;3494
Altheim;<40401>;2472;2517
Aspach;<40402>;1331;1282
Auerbach;<40403>;331;330
Braunau am Inn;<40404>;8680;8838
Burgkirchen;<40405>;1375;1334
Eggelsberg;<40406>;1239;1210
Feldkirchen bei Mattighofen;<40407>;998;1014
Franking;<40408>;504;508
Geretsberg;<40409>;594;585
Gilgenberg am Weilhart;<40410>;688;665
Haigermoos;<40411>;326;300
Handenberg;<40412>;671;637
Helpfau-Uttendorf;<40413>;1896;1811
Hochburg-Ach;<40414>;1634;1630
Höhnhart;<40415>;728;711
Jeging;<40416>;341;364
Kirchberg bei Mattighofen;<40417>;587;604
Lengau;<40418>;2435;2384
Lochen am See;<40419>;1412;1411
Maria Schmolln;<40420>;690;729
Mattighofen;<40421>;3436;3491
Mauerkirchen;<40422>;1217;1293
Mining;<40423>;622;632
Moosbach;<40424>;567;515
Moosdorf;<40425>;848;844
Munderfing;<40426>;1559;1540
Neukirchen an der Enknach;<40427>;1168;1128
Ostermiething;<40428>;1599;1677
Palting;<40429>;489;491
Perwang am Grabensee;<40430>;535;500
Pfaffstätt;<40431>;595;557
Pischelsdorf am Engelbach;<40432>;882;820
Polling im Innkreis;<40433>;504;500
Roßbach;<40434>;451;449
St. Georgen am Fillmannsbach;<40435>;215;206
St. Johann am Walde;<40436>;1025;1017
St. Pantaleon;<40437>;1576;1586
St. Peter am Hart;<40438>;1190;1223
St. Radegund;<40439>;300;283
St. Veit im Innkreis;<40440>;204;198
Schalchen;<40441>;1993;1996
Schwand im Innkreis;<40442>;500;495
Tarsdorf;<40443>;1050;1010
Treubach;<40444>;373;348
Überackern;<40445>;365;318
Weng im Innkreis;<40446>;680;697
Aistersheim;<40801>;456;465
Bad Schallerbach;<40802>;2036;2174
Eschenau im Hausruckkreis;<40804>;558;503
Gallspach;<40805>;1413;1368
Gaspoltshofen;<40806>;1787;1808
Geboltskirchen;<40807>;718;727
Grieskirchen;<40808>;2345;2642
Haag am Hausruck;<40809>;1104;1097
Heiligenberg;<40810>;349;353
Hofkirchen an der Trattnach;<40811>;832;807
Kallham;<40812>;1274;1235
Kematen am Innbach;<40813>;738;693
Meggenhofen;<40814>;774;756
Michaelnbach;<40815>;664;604
Natternbach;<40816>;1157;1130
Neukirchen am Walde;<40817>;812;826
Neumarkt im Hausruckkreis;<40818>;722;720
Peuerbach;<40835>;2349;2301
Pollham;<40821>;498;472
Pötting;<40820>;261;270
Pram;<40822>;817;821
Rottenbach;<40823>;554;539
St. Agatha;<40824>;1090;1041
St. Georgen bei Grieskirchen;<40825>;661;679
St. Thomas;<40826>;278;271
Schlüßlberg;<40827>;1516;1534
Steegen;<40828>;538;526
Taufkirchen an der Trattnach;<40829>;978;989
Tollet;<40830>;465;456
Waizenkirchen;<40831>;1846;1869
Wallern an der Trattnach;<40832>;1520;1547
Weibern;<40833>;847;841
Wendling;<40834>;438;416
Andrichsfurt;<41201>;392;389
Antiesenhofen;<41202>;537;546
Aurolzmünster;<41203>;1513;1584
Eberschwang;<41204>;1740;1730
Eitzing;<41205>;429;426
Geiersberg;<41206>;251;258
Geinberg;<41207>;699;709
Gurten;<41208>;615;581
Hohenzell;<41209>;1136;1131
Kirchdorf am Inn;<41210>;327;312
Kirchheim im Innkreis;<41211>;373;351
Lambrechten;<41212>;679;653
Lohnsburg am Kobernaußerwald;<41213>;1114;1122
Mehrnbach;<41214>;1173;1188
Mettmach;<41215>;1181;1173
Mörschwang;<41216>;180;163
Mühlheim am Inn;<41217>;333;327
Neuhofen im Innkreis;<41218>;1230;1237
Obernberg am Inn;<41219>;802;815
Ort im Innkreis;<41220>;672;614
Pattigham;<41221>;502;494
Peterskirchen;<41222>;344;346
Pramet;<41223>;519;504
Reichersberg;<41224>;793;770
Ried im Innkreis;<41225>;5954;6266
St. Georgen bei Obernberg am Inn;<41226>;293;275
St. Marienkirchen am Hausruck;<41227>;444;433
St. Martin im Innkreis;<41228>;1045;1035
Schildorn;<41229>;608;601
Senftenbach;<41230>;404;369
Taiskirchen im Innkreis;<41231>;1209;1207
Tumeltsham;<41232>;795;804
Utzenaich;<41233>;807;780
Waldzell;<41234>;1115;1102
Weilbach;<41235>;319;303
Wippenham;<41236>;287;278
Altschwendt;<41401>;347;355
Andorf;<41402>;2584;2627
Brunnenthal;<41403>;1048;1050
Diersbach;<41404>;800;763
Dorf an der Pram;<41405>;519;528
Eggerding;<41406>;674;663
Engelhartszell;<41407>;472;450
Enzenkirchen;<41408>;921;857
Esternberg;<41409>;1430;1436
Freinberg;<41410>;701;732
Kopfing im Innkreis;<41411>;1015;970
Mayrhof;<41412>;169;155
Münzkirchen;<41413>;1269;1263
Raab;<41414>;1138;1130
Rainbach im Innkreis;<41415>;738;752
Riedau;<41416>;1036;1036
St. Aegidi;<41417>;773;778
St. Florian am Inn;<41418>;1543;1595
St. Marienkirchen bei Schärding;<41419>;938;959
St. Roman;<41420>;878;850
St. Willibald;<41421>;546;557
Schardenberg;<41423>;1218;1222
Schärding;<41422>;2520;2749
Sigharting;<41424>;420;404
Suben;<41425>;932;620
Taufkirchen an der Pram;<41426>;1459;1456
Vichtenstein;<41427>;298;311
Waldkirchen am Wesen;<41428>;611;574
Wernstein am Inn;<41429>;774;766
Zell an der Pram;<41430>;1001;1011
Linz;<40101>;100428;106167
Wels;<40301>;30868;31602
Alkoven;<40501>;3026;2978
Aschach an der Donau;<40502>;1077;1090
Eferding;<40503>;2013;2246
Fraham;<40504>;1221;1170
Haibach ob der Donau;<40505>;667;622
Hartkirchen;<40506>;2009;2064
Hinzenbach;<40507>;1018;1056
Prambachkirchen;<40508>;1481;1452
Pupping;<40509>;922;861
St. Marienkirchen an der Polsenz;<40510>;1196;1118
Scharten;<40511>;1150;1127
Stroheim;<40512>;815;799
Allhaming;<41001>;588;587
Ansfelden;<41002>;8588;8504
Asten;<41003>;3426;3292
Eggendorf im Traunkreis;<41004>;521;520
Enns;<41005>;5916;6024
Hargelsberg;<41006>;702;699
Hofkirchen im Traunkreis;<41008>;990;958
Hörsching;<41007>;3023;3186
Kematen an der Krems;<41009>;1456;1453
Kirchberg-Thening;<41010>;1190;1245
Kronstorf;<41011>;1779;1773
Leonding;<41012>;13895;15034
Neuhofen an der Krems;<41014>;3218;3419
Niederneukirchen;<41015>;1071;1037
Oftering;<41016>;1055;1055
Pasching;<41017>;3874;3755
Piberbach;<41018>;930;945
Pucking;<41019>;2014;1965
St. Florian;<41013>;3045;3136
St. Marien;<41020>;2399;2429
Traun;<41021>;12392;12364
Wilhering;<41022>;2967;2952
Alberndorf in der Riedmark;<41601>;2107;2073
Altenberg bei Linz;<41602>;2349;2323
Eidenberg;<41604>;1098;1030
Engerwitzdorf;<41605>;4421;4419
Feldkirchen an der Donau;<41606>;2709;2686
Gallneukirchen;<41607>;3197;3370
Goldwörth;<41608>;419;394
Gramastetten;<41609>;2531;2583
Hellmonsödt;<41611>;1138;1187
Herzogsdorf;<41612>;1384;1271
Kirchschlag bei Linz;<41613>;1105;1096
Lichtenberg;<41614>;1356;1372
Ottensheim;<41617>;2279;2459
Puchenau;<41618>;2101;2376
St. Gotthard im Mühlkreis;<41621>;657;647
Sonnberg im Mühlkreis;<41623>;510;509
Steyregg;<41624>;2449;2483
Walding;<41626>;2025;2133
Aichkirchen;<41801>;306;294
Bachmanning;<41802>;373;366
Bad Wimsbach-Neydharting;<41803>;1332;1263
Buchkirchen;<41804>;2016;2029
Eberstalzell;<41805>;1362;1344
Edt bei Lambach;<41806>;1127;1142
Fischlham;<41807>;660;698
Gunskirchen;<41808>;3139;3141
Holzhausen;<41809>;534;492
Krenglbach;<41810>;1565;1619
Lambach;<41811>;1771;1834
Marchtrenk;<41812>;7064;7006
Neukirchen bei Lambach;<41813>;463;472
Offenhausen;<41814>;869;842
Pennewang;<41815>;460;463
Pichl bei Wels;<41816>;1454;1457
Sattledt;<41817>;1354;1352
Schleißheim;<41818>;703;726
Sipbachzell;<41819>;1057;1043
Stadl-Paura;<41820>;2429;2558
Steinerkirchen an der Traun;<41821>;1226;1160
Steinhaus;<41822>;1129;1139
Thalheim bei Wels;<41823>;2682;2848
Weißkirchen an der Traun;<41824>;1745;1669
Bad Zell;<40627>;1442;1441
Freistadt;<40601>;3844;4137
Grünbach;<40602>;993;944
Gutau;<40603>;1403;1332
Hagenberg im Mühlkreis;<40604>;1418;1346
Hirschbach im Mühlkreis;<40605>;593;587
Kaltenberg;<40606>;332;288
Kefermarkt;<40607>;1090;1046
Königswiesen;<40608>;1568;1515
Lasberg;<40609>;1398;1438
Leopoldschlag;<40610>;509;492
Liebenau;<40611>;821;740
Neumarkt im Mühlkreis;<40612>;1596;1577
Pierbach;<40613>;527;498
Pregarten;<40614>;2755;2789
Rainbach im Mühlkreis;<40615>;1524;1463
Sandl;<40616>;729;663
St. Leonhard bei Freistadt;<40617>;714;656
St. Oswald bei Freistadt;<40618>;1474;1402
Schönau im Mühlkreis;<40619>;992;966
Tragwein;<40620>;1585;1537
Unterweißenbach;<40621>;1094;1077
Unterweitersdorf;<40622>;1124;1057
Waldburg;<40623>;708;696
Wartberg ob der Aist;<40624>;2168;2140
Weitersfelden;<40625>;541;522
Windhaag bei Freistadt;<40626>;795;775
Allerheiligen im Mühlkreis;<41101>;655;612
Arbing;<41102>;782;725
Bad Kreuzen;<41108>;1113;1178
Baumgartenberg;<41103>;884;905
Dimbach;<41104>;493;472
Grein;<41105>;1401;1509
Katsdorf;<41106>;1547;1635
Klam;<41107>;481;459
Langenstein;<41109>;1261;1241
Luftenberg an der Donau;<41110>;2131;2148
Mauthausen;<41111>;2412;2512
Mitterkirchen im Machland;<41112>;860;856
Münzbach;<41113>;933;875
Naarn im Machlande;<41114>;1879;1829
Pabneukirchen;<41115>;862;832
Perg;<41116>;4347;4490
Rechberg;<41117>;517;489
Ried in der Riedmark;<41118>;2186;2121
St. Georgen am Walde;<41119>;999;966
St. Georgen an der Gusen;<41120>;2069;2193
St. Nikola an der Donau;<41121>;393;369
St. Thomas am Blasenstein;<41122>;474;437
Saxen;<41123>;860;896
Schwertberg;<41124>;2654;2667
Waldhausen im Strudengau;<41125>;1456;1397
Windhaag bei Perg;<41126>;781;725
Aigen-Schlägl;<41343>;1592;1649
Altenfelden;<41304>;1159;1091
Arnreit;<41305>;600;536
Atzesberg;<41306>;230;207
Auberg;<41307>;282;274
Haslach an der Mühl;<41309>;1258;1306
Helfenberg;<41345>;791;750
Hofkirchen im Mühlkreis;<41312>;759;748
Hörbich;<41311>;212;186
Julbach;<41313>;793;747
Kirchberg ob der Donau;<41314>;532;513
Klaffer am Hochficht;<41315>;656;642
Kleinzell im Mühlkreis;<41316>;828;822
Kollerschlag;<41317>;778;738
Lembach im Mühlkreis;<41318>;748;775
Lichtenau im Mühlkreis;<41319>;254;230
Nebelberg;<41320>;336;302
Neufelden;<41321>;632;617
Neustift im Mühlkreis;<41329>;729;731
Niederkappel;<41322>;519;464
