2023;;;
name_;code_;male_;female_
Niederwaldkirchen;<41323>;959;901
Oberkappel;<41324>;399;365
Oepping;<41325>;816;729
Peilstein im Mühlviertel;<41326>;789;785
Pfarrkirchen im Mühlkreis;<41327>;734;682
Putzleinsdorf;<41328>;796;754
Rohrbach-Berg;<41344>;2567;2672
St. Johann am Wimberg;<41331>;504;517
St. Martin im Mühlkreis;<41332>;1935;1877
St. Oswald bei Haslach;<41333>;263;252
St. Peter am Wimberg;<41334>;858;854
St. Stefan-Afiesl;<41346>;578;532
St. Ulrich im Mühlkreis;<41336>;349;341
St. Veit im Mühlkreis;<41337>;665;655
Sarleinsbach;<41338>;1154;1084
Schwarzenberg am Böhmerwald;<41341>;290;285
Ulrichsberg;<41342>;1446;1430
Bad Leonfelden;<41603>;2183;2221
Haibach im Mühlkreis;<41610>;504;435
Oberneukirchen;<41615>;1640;1606
Ottenschlag im Mühlkreis;<41616>;282;280
Reichenau im Mühlkreis;<41619>;662;676
Reichenthal;<41620>;769;747
Schenkenfelden;<41622>;861;789
Vorderweißenbach;<41628>;1425;1317
Zwettl an der Rodl;<41627>;877;908
Steyr;<40201>;18535;19382
Edlbach;<40901>;327;330
Grünburg;<40902>;1981;1902
Hinterstoder;<40903>;419;460
Inzersdorf im Kremstal;<40904>;973;945
Kirchdorf an der Krems;<40905>;2360;2571
Klaus an der Pyhrnbahn;<40906>;572;548
Kremsmünster;<40907>;3381;3482
Micheldorf in Oberösterreich;<40908>;3065;2947
Molln;<40909>;1884;1812
Nußbach;<40910>;1145;1165
Oberschlierbach;<40911>;246;232
Pettenbach;<40912>;2723;2688
Ried im Traunkreis;<40913>;1495;1467
Rosenau am Hengstpaß;<40914>;326;314
Roßleithen;<40915>;911;932
St. Pankraz;<40916>;178;177
Schlierbach;<40917>;1504;1398
Spital am Pyhrn;<40918>;1135;1108
Steinbach am Ziehberg;<40919>;455;414
Steinbach an der Steyr;<40920>;1016;955
Vorderstoder;<40921>;432;408
Wartberg an der Krems;<40922>;1493;1464
Windischgarsten;<40923>;1143;1236
Adlwang;<41501>;1073;1016
Aschach an der Steyr;<41502>;1119;1146
Bad Hall;<41503>;2789;2957
Dietach;<41504>;1705;1705
Gaflenz;<41505>;996;981
Garsten;<41506>;3358;3332
Großraming;<41507>;1360;1294
Laussa;<41508>;624;605
Losenstein;<41509>;839;805
Maria Neustift;<41510>;838;793
Pfarrkirchen bei Bad Hall;<41511>;1172;1184
Reichraming;<41512>;845;844
Rohr im Kremstal;<41513>;736;759
St. Ulrich bei Steyr;<41514>;1562;1606
Schiedlberg;<41515>;651;641
Sierning;<41516>;4805;4917
Ternberg;<41517>;1710;1679
Waldneukirchen;<41518>;1126;1079
Weyer;<41522>;2015;2025
Wolfern;<41521>;1659;1713
Altmünster;<40701>;4804;5111
Bad Goisern am Hallstädtersee;<40702>;3727;3861
Bad Ischl;<40703>;6788;7440
Ebensee am Traunsee;<40704>;3665;3836
Gmunden;<40705>;6246;7114
Gosau;<40706>;903;938
Grünau im Almtal;<40707>;1021;1027
Gschwandt;<40708>;1497;1492
Hallstatt;<40709>;372;362
Kirchham;<40710>;1132;1103
Laakirchen;<40711>;4892;4921
Obertraun;<40712>;361;374
Ohlsdorf;<40713>;2784;2624
Pinsdorf;<40714>;2133;2199
Roitham am Traunfall;<40715>;1058;1049
St. Konrad;<40716>;616;555
St. Wolfgang im Salzkammergut;<40717>;1441;1503
Scharnstein;<40719>;2472;2483
Traunkirchen;<40718>;807;899
Vorchdorf;<40720>;3906;3839
Ampflwang im Hausruckwald;<41701>;1701;1666
Attersee am Attersee;<41702>;772;862
Attnang-Puchheim;<41703>;4604;4597
Atzbach;<41704>;627;635
Aurach am Hongar;<41705>;956;894
Berg im Attergau;<41706>;571;567
Desselbrunn;<41707>;934;971
Fornach;<41708>;501;506
Frankenburg am Hausruck;<41709>;2739;2463
Frankenmarkt;<41710>;1877;1927
Gampern;<41711>;1596;1529
Innerschwand am Mondsee;<41712>;634;628
Lenzing;<41713>;2574;2652
Manning;<41714>;394;384
Mondsee;<41715>;2064;2059
Neukirchen an der Vöckla;<41716>;1325;1305
Niederthalheim;<41717>;571;566
Nußdorf am Attersee;<41718>;564;575
Oberhofen am Irrsee;<41719>;889;844
Oberndorf bei Schwanenstadt;<41720>;699;684
Oberwang;<41721>;896;878
Ottnang am Hausruck;<41722>;2067;2001
Pfaffing;<41723>;775;766
Pilsbach;<41724>;329;308
Pitzenberg;<41725>;283;292
Pöndorf;<41726>;1265;1156
Puchkirchen am Trattberg;<41727>;567;541
Pühret;<41728>;316;324
Redleiten;<41729>;261;277
Redlham;<41730>;832;807
Regau;<41731>;3599;3422
Rüstorf;<41732>;1137;1166
Rutzenham;<41733>;149;150
St. Georgen im Attergau;<41734>;2409;2292
St. Lorenz;<41735>;1285;1327
Schlatt;<41736>;710;722
Schörfling am Attersee;<41737>;1719;1772
Schwanenstadt;<41738>;2262;2387
Seewalchen am Attersee;<41739>;2786;2975
Steinbach am Attersee;<41740>;432;475
Straß im Attergau;<41741>;763;777
Tiefgraben;<41742>;2068;2035
Timelkam;<41743>;3010;3000
Ungenach;<41744>;744;731
Unterach am Attersee;<41745>;759;780
Vöcklabruck;<41746>;6115;6654
Vöcklamarkt;<41747>;2587;2590
Weißenkirchen im Attergau;<41748>;489;477
Weyregg am Attersee;<41749>;777;805
Wolfsegg am Hausruck;<41750>;996;1003
Zell am Moos;<41751>;849;823
Zell am Pettenfirst;<41752>;646;600
Göriach;<50501>;176;169
Lessach;<50502>;291;256
Mariapfarr;<50503>;1200;1275
Mauterndorf;<50504>;769;840
Muhr;<50505>;253;236
Ramingstein;<50506>;552;488
St. Andrä im Lungau;<50507>;379;369
St. Margarethen im Lungau;<50508>;383;378
St. Michael im Lungau;<50509>;1744;1795
Tamsweg;<50510>;2753;3004
Thomatal;<50511>;195;161
Tweng;<50512>;118;121
Unternberg;<50513>;528;515
Weißpriach;<50514>;158;149
Zederhaus;<50515>;598;584
Altenmarkt im Pongau;<50401>;2302;2389
Bad Gastein;<50403>;1925;2051
Bad Hofgastein;<50402>;3260;3515
Bischofshofen;<50404>;5188;5470
Dorfgastein;<50405>;854;872
Eben im Pongau;<50406>;1334;1288
Filzmoos;<50407>;749;756
Flachau;<50408>;1548;1502
Forstau;<50409>;273;281
Goldegg;<50410>;1296;1351
Großarl;<50411>;1958;1826
Hüttau;<50412>;767;723
Hüttschlag;<50413>;446;457
Kleinarl;<50414>;407;405
Mühlbach am Hochkönig;<50415>;683;717
Pfarrwerfen;<50416>;1277;1258
Radstadt;<50417>;2448;2499
St. Johann im Pongau;<50418>;5604;5848
St. Martin am Tennengebirge;<50419>;900;884
St. Veit im Pongau;<50420>;1923;1984
Schwarzach im Pongau;<50421>;1683;1837
Untertauern;<50422>;214;244
Wagrain;<50423>;1585;1596
Werfen;<50424>;1572;1517
Werfenweng;<50425>;567;532
Bramberg am Wildkogel;<50601>;2002;2029
Bruck an der Großglocknerstraße;<50602>;2485;2505
Dienten am Hochkönig;<50603>;363;357
Fusch an der Großglocknerstraße;<50604>;352;389
Hollersbach im Pinzgau;<50605>;638;596
Kaprun;<50606>;1525;1604
Krimml;<50607>;411;404
Lend;<50608>;648;613
Leogang;<50609>;1765;1768
Lofer;<50610>;1032;1071
Maishofen;<50611>;1793;1873
Maria Alm am Steinernen Meer;<50612>;1103;1142
Mittersill;<50613>;2863;2941
Neukirchen am Großvenediger;<50614>;1326;1335
Niedernsill;<50615>;1377;1433
Piesendorf;<50616>;1911;1940
Rauris;<50617>;1513;1582
Saalbach-Hinterglemm;<50618>;1439;1442
Saalfelden am Steinernen Meer;<50619>;8398;8725
St. Martin bei Lofer;<50620>;591;619
Stuhlfelden;<50621>;803;743
Taxenbach;<50622>;1390;1371
Unken;<50623>;968;1048
Uttendorf;<50624>;1511;1540
Viehhofen;<50625>;291;290
Wald im Pinzgau;<50626>;594;555
Weißbach bei Lofer;<50627>;219;186
Zell am See;<50628>;4925;5288
Salzburg;<50101>;75140;81479
Abtenau;<50201>;2999;3004
Adnet;<50202>;1832;1848
Annaberg-Lungötz;<50203>;1125;1084
Bad Vigaun;<50213>;1064;1085
Golling an der Salzach;<50204>;2157;2240
Hallein;<50205>;10489;11034
Krispl;<50206>;462;411
Kuchl;<50207>;3637;3838
Oberalm;<50208>;2095;2286
Puch bei Hallein;<50209>;2493;2472
Rußbach am Paß Gschütt;<50210>;384;399
St. Koloman;<50211>;885;916
Scheffau am Tennengebirge;<50212>;727;694
Anif;<50301>;2049;2237
Anthering;<50302>;1858;1890
Bergheim;<50303>;3067;2788
Berndorf bei Salzburg;<50304>;864;880
Bürmoos;<50305>;2475;2552
Dorfbeuern;<50306>;800;821
Ebenau;<50307>;722;712
Elixhausen;<50308>;1560;1568
Elsbethen;<50309>;2648;2859
Eugendorf;<50310>;3532;3667
Faistenau;<50311>;1564;1536
Fuschl am See;<50312>;795;864
Göming;<50313>;379;382
Grödig;<50314>;3534;3874
Großgmain;<50315>;1267;1347
Hallwang;<50316>;2118;2117
Henndorf am Wallersee;<50317>;2496;2582
Hintersee;<50318>;224;246
Hof bei Salzburg;<50319>;1809;1821
Koppl;<50321>;1852;1827
Köstendorf;<50320>;1360;1318
Lamprechtshausen;<50322>;2037;2041
Mattsee;<50323>;1683;1816
Neumarkt am Wallersee;<50324>;3285;3341
Nußdorf am Haunsberg;<50325>;1261;1274
Oberndorf bei Salzburg;<50326>;2924;3134
Obertrum am See;<50327>;2494;2464
Plainfeld;<50328>;672;633
St. Georgen bei Salzburg;<50329>;1558;1523
St. Gilgen;<50330>;1984;2092
Schleedorf;<50331>;595;553
Seeham;<50332>;988;1016
Seekirchen am Wallersee;<50339>;5476;5757
Straßwalchen;<50335>;4015;3996
Strobl;<50336>;1811;1880
Thalgau;<50337>;3029;3001
Wals-Siezenheim;<50338>;6820;7426
Bach;<70801>;311;342
Berwang;<70802>;305;325
Biberwier;<70803>;311;349
Bichlbach;<70804>;374;381
Breitenwang;<70805>;754;715
Ehenbichl;<70806>;389;439
Ehrwald;<70807>;1254;1352
Elbigenalp;<70808>;446;455
Elmen;<70809>;183;208
Forchach;<70810>;127;118
Gramais;<70812>;18;22
Grän;<70811>;314;307
Häselgehr;<70813>;356;319
Heiterwang;<70814>;277;262
Hinterhornbach;<70815>;52;41
Höfen;<70816>;638;636
Holzgau;<70817>;188;199
Jungholz;<70818>;150;141
Kaisers;<70819>;38;35
Lechaschau;<70820>;1003;1082
Lermoos;<70821>;590;556
Musau;<70822>;188;196
Namlos;<70823>;38;21
Nesselwängle;<70824>;235;224
Pfafflar;<70825>;52;41
Pflach;<70826>;817;789
Pinswang;<70827>;206;212
Reutte;<70828>;3533;3630
Schattwald;<70829>;220;235
Stanzach;<70830>;258;259
Steeg;<70831>;332;329
Tannheim;<70832>;576;587
Vils;<70833>;759;748
Vorderhornbach;<70834>;133;135
Wängle;<70835>;482;497
Weißenbach am Lech;<70836>;628;638
Zöblen;<70837>;135;112
Innsbruck;<70101>;64545;66813
Absam;<70301>;3561;3768
Aldrans;<70302>;1396;1408
Ampass;<70303>;930;928
Axams;<70304>;3055;3196
Baumkirchen;<70305>;651;639
Birgitz;<70306>;740;770
Ellbögen;<70307>;584;570
Flaurling;<70308>;628;676
Fritzens;<70309>;1074;1112
Fulpmes;<70310>;2283;2277
Gnadenwald;<70311>;431;425
Götzens;<70312>;2024;2119
Gries am Brenner;<70313>;680;662
Gries im Sellrain;<70314>;313;317
Grinzens;<70315>;740;731
Gschnitz;<70317>;224;228
Hall in Tirol;<70354>;6989;7429
Hatting;<70318>;733;776
Inzing;<70319>;2011;2007
Kematen in Tirol;<70320>;1581;1648
Kolsass;<70322>;823;836
Kolsassberg;<70323>;413;430
Lans;<70325>;578;589
Leutasch;<70326>;1251;1256
Matrei am Brenner;<70370>;1748;1797
Mieders;<70328>;996;997
Mils;<70329>;2303;2313
Mutters;<70331>;1097;1188
Natters;<70332>;1031;1067
Navis;<70333>;1037;1011
Neustift im Stubaital;<70334>;2468;2544
Oberhofen im Inntal;<70335>;954;936
Obernberg am Brenner;<70336>;213;187
Oberperfuss;<70337>;1559;1526
Patsch;<70338>;576;560
Pettnau;<70339>;554;549
Pfaffenhofen;<70340>;654;631
Polling in Tirol;<70342>;689;678
Ranggen;<70343>;556;569
Reith bei Seefeld;<70344>;787;767
Rinn;<70345>;975;962
Rum;<70346>;4492;4889
St. Sigmund im Sellrain;<70347>;92;95
Scharnitz;<70348>;736;704
Schmirn;<70349>;451;423
Schönberg im Stubaital;<70350>;559;525
Seefeld in Tirol;<70351>;1748;1848
Sellrain;<70352>;668;668
Sistrans;<70353>;1090;1195
Steinach am Brenner;<70355>;1854;1830
Telfes im Stubai;<70356>;824;792
Telfs;<70357>;8059;8212
Thaur;<70358>;2095;2205
Trins;<70359>;664;708
Tulfes;<70360>;845;851
Unterperfuss;<70361>;108;130
Vals;<70362>;279;246
Volders;<70365>;2277;2253
Völs;<70364>;3505;3681
Wattenberg;<70366>;405;373
Wattens;<70367>;3920;4253
Wildermieming;<70368>;476;520
Zirl;<70369>;4026;4198
Abfaltersbach;<70701>;317;329
Ainet;<70702>;472;447
Amlach;<70703>;257;262
Anras;<70704>;605;620
Assling;<70705>;893;864
Außervillgraten;<70706>;385;346
Dölsach;<70707>;1141;1170
Gaimberg;<70708>;448;432
Heinfels;<70735>;512;496
Hopfgarten in Defereggen;<70709>;350;316
Innervillgraten;<70710>;461;439
Iselsberg-Stronach;<70711>;311;298
Kals am Großglockner;<70712>;552;561
Kartitsch;<70713>;390;365
Lavant;<70714>;181;162
Leisach;<70715>;354;354
Lienz;<70716>;5584;6406
Matrei in Osttirol;<70717>;2315;2299
Nikolsdorf;<70718>;448;431
Nußdorf-Debant;<70719>;1668;1742
Oberlienz;<70720>;752;725
Obertilliach;<70721>;346;326
Prägraten am Großvenediger;<70723>;578;556
St. Jakob in Defereggen;<70724>;410;403
St. Johann im Walde;<70725>;150;154
St. Veit in Defereggen;<70726>;326;302
Schlaiten;<70727>;228;224
Sillian;<70728>;999;1023
Strassen;<70729>;395;405
Thurn;<70731>;314;313
Tristach;<70732>;758;768
Untertilliach;<70733>;108;103
Virgen;<70734>;1155;1050
Arzl im Pitztal;<70201>;1559;1584
Haiming;<70202>;2429;2456
Imst;<70203>;5464;5671
Imsterberg;<70204>;409;414
Jerzens;<70205>;480;451
Karres;<70206>;305;339
Karrösten;<70207>;356;350
Längenfeld;<70208>;2435;2458
Mieming;<70209>;1921;2033
Mils bei Imst;<70210>;336;319
Mötz;<70211>;689;672
Nassereith;<70212>;1123;1100
Obsteig;<70213>;750;778
Oetz;<70214>;1180;1200
Rietz;<70215>;1225;1272
Roppen;<70216>;951;956
St. Leonhard im Pitztal;<70217>;745;709
Sautens;<70218>;800;798
Silz;<70219>;1299;1306
Sölden;<70220>;1546;1541
Stams;<70221>;786;797
Tarrenz;<70222>;1404;1438
Umhausen;<70223>;1748;1706
Wenns;<70224>;1077;1078
Faggen;<70601>;186;203
Fendels;<70602>;139;144
Fiss;<70603>;559;513
Fließ;<70604>;1597;1537
Flirsch;<70605>;522;523
Galtür;<70606>;387;404
Grins;<70607>;672;685
Ischgl;<70608>;804;815
Kappl;<70609>;1274;1271
Kaunerberg;<70610>;243;210
Kaunertal;<70611>;321;314
Kauns;<70612>;272;263
Ladis;<70613>;278;267
Landeck;<70614>;3687;3892
Nauders;<70615>;773;797
Pettneu am Arlberg;<70616>;737;737
Pfunds;<70617>;1265;1340
Pians;<70618>;398;389
Prutz;<70619>;899;978
Ried im Oberinntal;<70620>;645;675
St. Anton am Arlberg;<70621>;1192;1170
Schönwies;<70622>;854;899
See;<70623>;627;606
Serfaus;<70624>;590;596
Spiss;<70625>;50;53
Stanz bei Landeck;<70626>;309;267
Strengen;<70627>;614;612
Tobadill;<70628>;259;245
Tösens;<70629>;356;403
Zams;<70630>;1730;1883
Aurach bei Kitzbühel;<70401>;558;577
Brixen im Thale;<70402>;1303;1378
Fieberbrunn;<70403>;2339;2242
Going am Wilden Kaiser;<70404>;960;986
Hochfilzen;<70405>;646;650
Hopfgarten im Brixental;<70406>;2835;2920
Itter;<70407>;597;586
Jochberg;<70408>;720;796
Kirchberg in Tirol;<70409>;2573;2731
Kirchdorf in Tirol;<70410>;2040;2037
Kitzbühel;<70411>;3886;4403
Kössen;<70412>;2213;2316
Oberndorf in Tirol;<70413>;1171;1236
Reith bei Kitzbühel;<70414>;804;932
St. Jakob in Haus;<70415>;411;413
St. Johann in Tirol;<70416>;4744;5141
St. Ulrich am Pillersee;<70417>;974;995
Schwendt;<70418>;467;448
Waidring;<70419>;1031;1040
Westendorf;<70420>;1799;1872
Alpbach;<70501>;1285;1287
Angath;<70502>;502;521
Angerberg;<70528>;965;968
Bad Häring;<70503>;1456;1514
Brandenberg;<70504>;824;740
Breitenbach am Inn;<70505>;1764;1751
Brixlegg;<70506>;1479;1580
Ebbs;<70508>;2891;2983
Ellmau;<70509>;1432;1464
Erl;<70510>;805;799
Kirchbichl;<70511>;2933;3050
Kramsach;<70512>;2460;2581
Kufstein;<70513>;9685;10245
Kundl;<70514>;2398;2493
Langkampfen;<70515>;2100;2141
Mariastein;<70516>;217;235
Münster;<70517>;1767;1792
Niederndorf;<70518>;1397;1484
Niederndorferberg;<70519>;380;355
Radfeld;<70520>;1286;1278
Rattenberg;<70521>;245;214
Reith im Alpbachtal;<70522>;1404;1393
Rettenschöss;<70523>;299;274
Scheffau am Wilden Kaiser;<70524>;780;805
Schwoich;<70525>;1312;1281
Söll;<70526>;1882;1858
Thiersee;<70527>;1604;1558
Walchsee;<70529>;1062;1087
Wildschönau;<70530>;2204;2138
Wörgl;<70531>;7064;7339
Achenkirch;<70901>;1140;1120
Aschau im Zillertal;<70902>;928;950
Brandberg;<70903>;189;190
Bruck am Ziller;<70904>;553;568
Buch bei Jenbach;<70905>;1335;1261
Eben am Achensee;<70907>;1722;1773
Finkenberg;<70908>;720;718
Fügen;<70909>;2084;2231
Fügenberg;<70910>;745;765
Gallzein;<70911>;360;351
Gerlos;<70912>;396;407
Gerlosberg;<70913>;248;238
Hainzenberg;<70914>;366;363
Hart im Zillertal;<70915>;815;817
Hippach;<70916>;724;735
Jenbach;<70917>;3705;3787
Kaltenbach;<70918>;678;637
Mayrhofen;<70920>;1936;2018
Pill;<70921>;627;625
Ramsau im Zillertal;<70922>;871;844
Ried im Zillertal;<70923>;621;656
Rohrberg;<70924>;288;282
Schlitters;<70925>;773;789
Schwaz;<70926>;6977;7234
Schwendau;<70927>;902;941
Stans;<70928>;1107;1101
Steinberg am Rofan;<70929>;157;135
Strass im Zillertal;<70930>;426;427
Stumm;<70931>;928;985
Stummerberg;<70932>;438;416
Terfens;<70933>;1180;1112
Tux;<70934>;977;966
Uderns;<70935>;951;971
Vomp;<70936>;2671;2746
Weer;<70937>;886;879
Weerberg;<70938>;1300;1208
Wiesing;<70939>;1077;1094
Zell am Ziller;<70940>;846;864
Zellberg;<70941>;340;320
Bartholomäberg;<80101>;1200;1186
Blons;<80102>;189;170
Bludenz;<80103>;7545;7484
Bludesch;<80104>;1349;1268
Brand;<80105>;405;383
Bürs;<80106>;1682;1736
Bürserberg;<80107>;291;283
Dalaas;<80108>;810;797
Fontanella;<80109>;247;229
Gaschurn;<80110>;791;767
Innerbraz;<80111>;500;509
Klösterle;<80112>;344;338
Lech;<80113>;771;834
Lorüns;<80114>;150;146
Ludesch;<80115>;1859;1818
Nenzing;<80116>;3262;3140
Nüziders;<80117>;2418;2572
Raggal;<80118>;448;450
St. Anton im Montafon;<80119>;347;358
St. Gallenkirch;<80120>;1119;1097
St. Gerold;<80121>;197;186
Schruns;<80122>;1969;2058
Silbertal;<80123>;450;409
Sonntag;<80124>;332;304
Stallehr;<80125>;148;137
Thüringen;<80126>;1154;1139
Thüringerberg;<80127>;362;359
Tschagguns;<80128>;1082;1105
Vandans;<80129>;1385;1388
Andelsbuch;<80202>;1350;1332
Au;<80203>;923;910
Bezau;<80204>;1002;1040
Bizau;<80206>;541;575
Damüls;<80209>;171;180
Egg;<80211>;1834;1850
Hittisau;<80216>;1039;1055
Krumbach;<80221>;566;528
Langenegg;<80223>;560;602
Lingenau;<80225>;809;769
Mellau;<80227>;660;598
Mittelberg;<80228>;2553;2574
Reuthe;<80230>;356;337
Schnepfau;<80232>;255;231
Schoppernau;<80233>;472;474
Schröcken;<80234>;115;98
Schwarzenberg;<80236>;927;920
Sibratsgfäll;<80237>;231;227
Warth;<80239>;91;93
Alberschwende;<80201>;1657;1566
Bildstein;<80205>;418;396
Bregenz;<80207>;14495;15125
Buch;<80208>;298;301
Doren;<80210>;532;525
Eichenberg;<80212>;221;201
Fußach;<80213>;2018;1914
Gaißau;<80214>;932;966
Hard;<80215>;6784;7002
Höchst;<80217>;4166;4144
Hohenweiler;<80219>;701;708
Hörbranz;<80218>;3256;3418
Kennelbach;<80220>;878;964
Langen bei Bregenz;<80222>;752;751
Lauterach;<80224>;5221;5212
Lochau;<80226>;3067;3463
Möggers;<80229>;284;266
Riefensberg;<80231>;565;503
Schwarzach;<80235>;1937;1961
Sulzberg;<80238>;934;902
Wolfurt;<80240>;4362;4403
Dornbirn;<80301>;25492;25730
Hohenems;<80302>;8563;8676
Lustenau;<80303>;11806;12037
Altach;<80401>;3419;3551
Düns;<80402>;215;217
Dünserberg;<80403>;84;70
Feldkirch;<80404>;17791;18002
Frastanz;<80405>;3340;3359
Fraxern;<80406>;366;360
Göfis;<80407>;1658;1669
Götzis;<80408>;6034;6007
Klaus;<80409>;1533;1540
Koblach;<80410>;2404;2453
Laterns;<80411>;351;358
Mäder;<80412>;2120;2063
Meiningen;<80413>;1230;1194
Rankweil;<80414>;5935;6215
Röns;<80415>;185;191
Röthis;<80416>;1099;1101
Satteins;<80417>;1374;1387
Schlins;<80418>;1292;1276
Schnifis;<80419>;412;377
Sulz;<80420>;1288;1352
Übersaxen;<80421>;329;306
Viktorsberg;<80422>;211;221
Weiler;<80423>;1149;1155
Zwischenwasser;<80424>;1771;1604
Nicht klassifizierbar;<0>;0;0
